CommentID,VideoID,VideoTitle,AuthorName,AuthorChannelID,CommentText,Sentiment,Likes,Replies,PublishedAt,CountryCode,CategoryID,comment_length,text_fr
UgwTSBswxuI2AZGS2D94AaABAg,Yr_poW-KK1Q,How to learn any language easily | Matthew Youlden | TEDxClapham,@ТатьянаСидорчук-н7м,UCfcN_Cefc0GTzBowIZsexaA,Він ще й українську знає!!! Круто 👏👏👏👏👏👏👏,Positive,1,0,2023-12-17 19:06:46,US,25,41,"Il n'y a pas d'autre chose à voir avec ce genre d'histoires que d'êtres humains, d'êtres humains, d'êtres humains, d'êtres humains, d'êtres humains, d'êtres humains, d'êtres humains, d'êtres humains, d'êtres humains, d'êtres humains, d'êtres humains, d'êtres humains, d'êtres humains, d'êtres humains, d'êtres humains, d'êtres humains, d'êtres humains, d'êtres humains, d'êtres humains, d'êtres humains, d'êtres humains, d'êtres humains, d'êtres humains, d'êtres humains, d'êtres humains, d'êtres humains, d'êtres humains, d'êtres humains, d'êtres humains, d'êtres humains, d'êtres humains, d'êtres humains, d'êtres humains, d'êtres humains, d'êtres humains, d'être humains, d'êtres humains, d'êtres humains, d'êtres humains, d'êtres humains."
UgzeiLy5P_bFej65soB4AaABAg,SgX2O0ZKSyU,Horse Gets a Visit from an Old Friend! ❤️,@RebeccaGriffin-g3d,UC3-mrk0vjV9e3HmIwqGhOYg,❤❤❤❤,Positive,0,0,2025-01-15 01:56:06,NZ,15,4,"- C'est pas vrai. - C'est pas vrai. - C'est pas vrai. - C'est pas vrai. - C'est pas vrai. - C'est pas vrai. - C'est pas vrai. - C'est pas vrai. - C'est pas vrai. - C'est pas vrai. - C'est pas vrai. - C'est pas vrai. - C'est pas vrai ? - C'est pas vrai ? - C'est pas vrai. - C'est pas vrai. - C'est pas vrai. - C'est pas vrai. - C'est pas vrai. - C'est pas vrai. - C'est pas vrai. - C'est pas vrai. - C'est pas vrai ? - C'est pas vrai ? - C'est pas vrai ? - C'est pas vrai ? - C'est pas vrai ? - C'est pas vrai ? - C'est pas vrai, c'est pas vrai, c'est pas ? ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
UgwjiNETSxrJ9A2XDHB4AaABAg,MFh0Fd7BsjE,Laravel Crash Course,@cobb208,UC1vUtBUZWqrG_4_79lfasCw,Outstanding! You covered the same amount of information that other tutorials take ~10 hours.,Positive,6,0,2021-01-18 07:32:55,US,27,92,Vous avez couvert la même quantité d'informations que d'autres tutoriels prennent ~10 heures.
UgwwDAf42xP5iW6tYAV4AaABAg,KJgsSFOSQv0,C Programming Tutorial for Beginners,@deminnn,UCwR_zSSVHksLV78hosdmGtQ,Good morning lads😂,Neutral,1,0,2024-12-20 05:26:10,US,27,18,"Bonjour, les gars."
UgyX1EtP2d5HAf--XDN4AaABAg,TdDhFGQXxkY,How to become a UI UX Designer?,@NikitaRai-yt9gw,UClOdPh89ncfW6IuWJvRfy8Q,If i wanna learn editing skills in this field from beginning... please can you suggest me some ONLINE Course,Neutral,1,0,2024-04-11 17:00:34,IN,27,108,Si je veux apprendre à éditer des compétences dans ce domaine dès le début... S'il vous plaît pouvez-vous me suggérer un cours en ligne. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
UgyT3CE7GWkGhLoF89t4AaABAg,SA_SDo-cqpg,Excel Full Course for Data Analysis with Projects [ 2 Hours] | Excel Tutorial 2024,@rupeshsatao681,UCbSyTyPxUNZMZ1l4gZzWitQ,using  lookup and  after  sorting values  value did not get according to what you say in your video ( 1.35 duration of your  video),Negative,2,0,2024-02-21 13:23:04,IN,27,131,l'utilisation de la recherche et après tri des valeurs valeur n'a pas obtenu en fonction de ce que vous dites dans votre vidéo ( 1.35 durée de votre vidéo)
UgzTifKfL6cpFEF9h8V4AaABAg,R3IlLHNYjZ8,Cat and Dog FORBIDDEN MARRIAGE: THE MOVIE!,@AndreaVillamizar-z4z,UCqC2PWgzY_0xSmMRtdlhZdA,Jajajajajjajajajaj😂😂😂,Neutral,0,0,2025-01-15 04:03:37,NZ,20,21,Jajajajajjajajajajaj.. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
UgynaT5nqyYQyd_m5G14AaABAg,rx9A0ABUV-I,LIVE REVIEW: Amy Schumer's Netflix Disaster! | Louder With Crowder,@williamlimas12345678,UCxRySafCha2xHR68cPddYTw,He actually predicted her reaction to the 1 star review. She was blaming it on her sex. Incredible,Positive,399,2,2018-10-14 20:29:38,US,25,98,"En fait, il a prédit sa réaction à la revue 1 étoile. Elle la blâmait pour son sexe."
Ugzu7anshlX-jhYJNpN4AaABAg,k_IFUzH1odM,BUKING!!! Survey laban kay VP SARA minanipula!,@JosephDesierto,UCCD01vSOpRADevODn63GvVg,"SWS BAYARAN, MANLILINLANG, MAMBUBUDOL AT NAPAKASINONGALING NINYO NAGPAGAMIT KAYO SA BANGAG, TAMBALOSTAY, TAMBALOLONG NINYONG POLITIKO.",Negative,0,0,2025-01-19 04:35:13,PH,25,134,"SWS BAYARAN, MANLILINLANG, MAMBUBUDOL AU NAPAKASINONGALING NINYO NAGPAGAMIT KAYO SA BANGAG, TAMBALOSTAY, TAMBALOLONG NINYONG POLITIKO."
Ugz2F5F-5KzZ8kA42Mx4AaABAg,8GwCPCUzH1w,Puzzles for Software Engineers | Microsoft #16,@tanujkumar7253,UCAyLqFex1fYYRLW0ZrC7jSw,Mam asha questions kai lia alag sai channel bana loo please 🙏,Neutral,0,0,2024-09-08 16:03:26,IN,27,61,Mam Asha questions kai lia alag sai canal bana loo s'il vous plaît ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
UgyM49gxD-85wjgnefh4AaABAg,FJHpWx8PKMk,Ukraine Invasion: NATO activates chemical and nuclear defense elements | Ukraine latest,@davydb.2290,UCx76eq3fKED96XX7wZrn5lQ,Ukrainian is in all of my prayers 🙏,Positive,5,0,2022-03-24 23:01:11,DE,25,35,L'ukrainien est dans toutes mes prières .. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
UgxGzzRHXICqsR0OaOJ4AaABAg,bwClpHcmfdQ,Helldivers in 2025 is Still Absolute Chaos,@kadenbrewer774,UCOZGpY0o4QaD3hO5eEQCQag,For freedom and democracy and super earth,Positive,1,0,2025-01-15 14:29:15,NZ,20,41,"Pour la liberté, la démocratie et la super terre"
UgzhaqTNv_lQNVo160R4AaABAg,2-akTTZyrcM,A Complete Web Development Learning Path,@Elregar71,UCd4rMnUE3XyQdwdB2mzBt5A,"Hi Max. At what point would you consider someone proficient with JavaScript? In other words, employable.",Neutral,6,5,2019-04-17 15:41:51,DE,27,104,"Salut Max. À quel moment considérez-vous quelqu'un compétent avec JavaScript? En d'autres termes, employable."
UgwiwAIUrfRZwRBvtDx4AaABAg,qF_1RoMse0E,CNN SUSPENDS Chris Cuomo,@johnny_eth,UCbP5NmJore52LXgkHZOg6Dg,"Cuomo needs to be fired. He lied on air and covered up for his brother on air, lying to his viewers. That is not acceptable. If he had a shred of dignity, he would have recused to comment on his brother.",Negative,2,1,2021-12-03 14:10:03,US,25,203,"Cuomo a besoin d'être viré. Il a menti à l'antenne et couvert pour son frère à l'antenne, mentant à ses téléspectateurs. Ce n'est pas acceptable. S'il avait un peu de dignité, il aurait récusé pour commenter son frère."
UgzAiZrqpPzpkXxmUNV4AaABAg,ziljl1eYhkY,SKANKISM 101! Everything Billie Eilish Gets Wrong About 'Patriarchy' | Louder with Crowder,@mcicalese58,UCJ1JX7YQd-z8uMqIvB-lOpw,"OMG these broads or whatever they think they are, are NUTS!!!",Negative,0,2,2022-05-21 11:06:29,US,25,61,"OMG ces larges ou quoi qu'ils pensent qu'ils sont, sont NUTS !!!.. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ."
UgygH5WUMK-ON0bXHIN4AaABAg,sHfgYS9JgdA,Defrosting My Tesla From The Comfort Of My Couch 😏❄️,@NervousNoMore,UCXAq-SWbZ2aWU1DzsY5Uwdg,Omg never seen this feature before,Positive,0,0,2025-01-11 01:33:09,US,2,34,Omg n'a jamais vu cette fonctionnalité avant
UgzqmKSX7Pk-85lflON4AaABAg,Cb5XMqGgfI4,Police Can't Start Dirt Bike,@Nathan-g6h2b,UCkouqZ-M_8s95NGAWYJ1mBA,The bike was like no noooooooooo leet me stay,Positive,1,1,2025-01-08 03:11:36,CA,17,45,Le vélo était comme pas de noooooooooo me laisser rester
UgwD6JgZN5IoTRSazJt4AaABAg,OKIyDMaxh4w,The corpses that changed my life | Caitlin Doughty | TEDxVienna,@hellosunshine305,UC7uaQGg6SHpQBrkw7wTHOog,"This video was honestly life changing. I grew up with a MAJOR fear of death. Afraid of mom or dad dying, the dog dying, even myself dying. I wouldn’t sleep at night, afraid I’d die in my sleep. I would panic when my parents would go places by themselves, afraid they’d die and I wouldn’t know. The memory of seeing my dead grandpa in his casket at his funeral at age 7 was burned into my memory forever. This video makes me think of it in a different way. Why does death have to be so taboo? We all have to do it. So why not take it a little more lightly?",Positive,1693,30,2019-01-18 22:44:31,US,25,555,"J'ai grandi avec une peur MAJOR de la mort. Peur de la mort de maman ou de papa, le chien mourant, même moi-même mourant. Je ne dormirais pas la nuit, j'avais peur de mourir dans mon sommeil. Je paniquerais quand mes parents allaient à des endroits par eux-mêmes, peur qu'ils mouraient et je ne le saurais pas. Le souvenir de voir mon grand-père mort dans son cercueil à ses funérailles à l'âge de 7 ans a été brûlé dans ma mémoire pour toujours. Cette vidéo me fait penser à cela d'une manière différente. Pourquoi la mort doit-elle être si tabou? Nous devons tous le faire. Alors pourquoi ne pas la prendre un peu plus à la légère?"
UgwvfN1SZ0nptOH7nEN4AaABAg,CYab_TNKGRw,BREAKING NEWS: Justin Bieber Is Exposing Hollywood. | Candace Ep 127,@Truthsearcherforever777,UCswug3cDP4YwKOKMkOIkXIw,He’s not exposing anything !!! Who has he put in prison? Who has he exposed with a crime? Any names? Location? Crime? Hello. It’s all a Freemason stage act.,Negative,0,0,2025-01-14 07:41:02,IE,25,156,Il n'expose rien !!! Qui a-t-il mis en prison? Qui a-t-il exposé avec un crime? Aucun nom? Lieu? Crime? Bonjour. C'est tout un acte de scène franc-maçon.
UgwDMgDnfyPCEvSTBOB4AaABAg,iLMsRFotTrU,Florida's COVID Surge Is An Absolute DISASTER,@jonmon5745,UCFnj31uWBh4mXLt9RGQVu_A,Osama Bin Laden must have laughing his ass of in hell right now.. Who would have taught there was really no need for him to attack america since most americans choose death over vaccine.. The 9/11 attack victimes died because they have no choice. Here the rest of arrogant are given the choice save his life and the lives of anyone around yet they choose to get unvaccinated. Unvaccinated are actually more worst than terrorist.,Negative,2,0,2021-09-11 19:54:45,US,25,428,Oussama Ben Laden a dû rire son cul en enfer en ce moment.. Qui aurait enseigné qu'il n'était vraiment pas nécessaire pour lui d'attaquer l'Amérique puisque la plupart des Américains choisissent la mort par rapport au vaccin.. Les victimes d'attaque du 11 septembre sont mortes parce qu'ils n'ont pas le choix. Ici le reste de l'arrogant se voit donner le choix de sauver sa vie et la vie de n'importe qui autour pourtant ils choisissent d'obtenir non vacciné. Non vacciné sont en fait plus pire que terroriste.. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
Ugy7kmei5nI6OsUEc-54AaABAg,TaHpe4e2MeU,A Little Reminder For Everyone Out There🥺🩷QC: Aindree Luthra #fypシ゚ #selflove #mentalhealth #viral,@Totallynotbilliefan,UCAKDM-hfz5VJ5vtSWqjgIEg,I love it when you do videos like this you're so pretty I wish I was with you,Positive,8,1,2025-01-08 01:21:54,US,26,77,"J'adore quand tu fais des vidéos comme ça, tu es si jolie que j'aimerais être avec toi."
UgxFrXrR0xSlovQ2iJV4AaABAg,DStJWhiLumU,Steve Bannon is Brutally Bullying Elon Musk,@debracarlson5511,UCYBmXtrwk-9LejyV4U0492A,"I had the same thought before you stated, ""...I don't know if he (Bannon) is describing Trump or Musk."" All three of these men are power-hungry and crave attention. They care very little for the masses.",Neutral,124,2,2025-01-12 21:17:58,IE,25,202,"J'ai eu la même pensée avant que vous disiez, ""...je ne sais pas s'il (Bannon) décrit Trump ou Musk."" Tous les trois de ces hommes sont affamés de pouvoir et d'envie d'attention. Ils se soucient très peu pour les masses."
Ugz3yYyM0wycko-oSyJ4AaABAg,uxf0--uiX0I,1.4: JSON - Working with Data and APIs in JavaScript,@ki11erkittie,UC2JPCXmI-Ie9U9M_s-0Rl5A,Went and researched setInterval() at the end of the video. It was so satisfying getting it to work in my code and stopping it with clearInterval(). Thank you!,Positive,0,0,2021-04-15 19:42:12,US,27,158,Went and researched setInterval() à la fin de la vidéo. C'était tellement satisfaisant de l'obtenir à travailler dans mon code et de l'arrêter avec clairInterval(). Merci!
Ugy2aSCRo08yzhxN-jF4AaABAg,VeOgePJuB7Y,Rescuing bear from car accident #animals #shortsfeed #bear #save,@FredFlintstone-m2n,UC4ietLz_n6s0dtp5fXhztUA,Thank you for being kind and saving this beautiful creature!,Positive,9,0,2025-01-10 07:55:12,US,15,60,Merci d'être gentil et de sauver cette belle créature !
Ugy6sg3Ykxc3obfnCRB4AaABAg,KZR_UUcOyrg,How to Start Coding in 2023? Learn Programming for Beginners,@NayanBagul,UCuyNoiTD4HaxLSKMqpkfRLg,Kitni.  Achhi he.  Bhai.,Positive,0,0,2024-03-27 11:39:30,IN,27,24,"Kitni, Achhi, Bhai."
UgxVoXoZOo1Xk0cC-wV4AaABAg,yeEKqn8m0jw,Cenk SMACKS DOWN Piers Morgan’s Tim Walz Lies | The Kyle Kulinski Show,@lmaololroflcopter,UC_xBIm9RwhJDW7oJNqC-jlA,There is no point in going on the Piers Morgan show if you want a constructive conversation.,Negative,40,0,2024-08-08 19:42:54,US,25,92,Il n'y a pas de raison d'aller sur le spectacle Piers Morgan si vous voulez une conversation constructive.
Ugy0DrR9LzQgTtti7EF4AaABAg,hDq7l7d19SI,Cyber Security Roadmap for Beginners [How to Become a PRO ETHICAL HACKER],@satyamverma-ro6ss,UCjLSZRhOczXU9Ju-2t9n1Dw,Fake call,Negative,1,0,2023-08-17 14:06:43,IN,27,9,Faux coup de fil
Ugzofk7D4FgVVDubYS94AaABAg,pznC8t5n6ls,LOL: Nancy Pelosi Has Complete MELTDOWN On CNN,@blappichulo9015,UCqyide5Tm5Z1tXDMyAsuPXg,"That snide ""thaaank you... for your sensitivities to our constituents needs..."" was borderline eerie shit. Like her brain was really saying ""I'll... fkn... remember this.. Wolf 😤😠😡☠️""",Negative,1,0,2021-05-05 06:29:54,US,25,183,"Ce snide ""vous thaaank... pour vos sensibilités à nos besoins de électeurs..."" était la merde borderline eerie. Comme son cerveau disait vraiment ""Je vais... fkn... souviens-toi de ceci.. Wolf "".."" ""Wolf """""""" ""Taaaank... pour tes sensibilités à nos besoins ..."" était une merde borderline. Comme si son cerveau disait vraiment ""je vais... fkn... se souvenir de ceci.. ""Wolf """""""" """""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
UgySXeMVOG_9HQG5yBd4AaABAg,TpN9XEStbNQ,How to protect your eyes from Mobile/Laptop ?,@rumonarafat2908,UCjN8-yS8lctG9Y5C_v8QhKA,Your videos are very instructive. But the sound of your words can be heard very softly. Please try to increase the volume of your video.,Neutral,0,0,2022-06-18 22:44:24,IN,27,136,Vos vidéos sont très instructives. Mais le son de vos mots peut être entendu très doucement. Veuillez essayer d'augmenter le volume de votre vidéo.
UgwJreWtZUMtWtKK_994AaABAg,YLgsmrzYPbQ,Top 5 Anti-Trump Feminist Meltdowns!,@PenjaminFranklinn,UChsPubKyta3IvuIKBLksusQ,0:38 LMAOO NOOOO,Positive,0,0,2021-01-26 20:34:29,US,25,16,0:38 LMAOO NOOO
Ugw3LDaEVAwcB_wyWOt4AaABAg_aug,iJkaAJUzeWQ,TypeScript Full Course - From Beginner to Advanced,AugmentedUser,AugmentedCID,"I just watched a 1-hour React Typescript video, and just 4 minutes in, his voice started giving me a headache.",Negative,0,0,2025-02-02 15:14:05,US,27,110,"Je viens de regarder une vidéo de React Typescript d'une heure, et juste 4 minutes, sa voix a commencé à me donner un mal de tête."
UgwWFaC9SfOLBkcj4J94AaABAg_aug,WxyFRb0_eUQ,Operators in javascript | Calculate discount,AugmentedUser,AugmentedCID,"sir, please provide a link to this playlist since I couldn't find it in your playlist section",Neutral,0,0,2025-02-05 02:51:19,IN,27,93,"Monsieur, s'il vous plaît fournir un lien vers cette playlist puisque je ne l'ai pas trouvé dans votre section de playlist"
UgywHpXkecBjhSwxSTh4AaABAg,0pThnRneDjw,Web Development In 2020 - A Practical Guide,@Ricebow11,UCXK3QfI6XuCPX8MpvQkpA6Q,Is there an ordered Playlist of all the videos that is mentioned in this  video. LOVE LOVE the contents.,Positive,0,0,2020-12-15 22:51:52,US,27,104,Y a-t-il une Playlist ordonnée de toutes les vidéos qui sont mentionnées dans cette vidéo. LOVE LOVE le contenu.
UgxlLlHvZTT-gRT5nfN4AaABAg_aug,FV1Ugv1Temg,Adding More Routes to the API | Creating a REST API with Node.js,AugmentedUser,AugmentedCID,"Instead of using http.createServer(), why not just opt for const server = express()?",Negative,0,0,2025-02-02 11:22:39,DE,27,84,"Au lieu d'utiliser http.createServer(), pourquoi ne pas simplement opter pour le serveur const = express() ?"
UgxmxrJEg27trTqumGR4AaABAg,daXcLZ-EOBo,Ethical HACKER कैसे बने? | ETHICAL HACKING in 10 Minutes | What is Ethical Hacking? Full Guide,@mithileshkhobragade9877,UCJVaU2s5WT8B_DIuR0w-qNg,sir please tally acconting softweare par ek cource banaiye,Neutral,2,0,2021-10-21 15:47:48,IN,27,58,Monsieur s'il vous plaît compter acconting softweare par ek cource banaiye
UgyD_r87I3c7qk-5Q2x4AaABAg,F_oOtaxb0L8,Learn Nest.js from Scratch by building an API,@viewfavorites,UCuueNzekjpFQ1HlPoCPjVeA,"One thing you keep saying req, res, express :| but overall its fantastic tutorial thank you very much for the teaching 👌",Neutral,0,0,2021-09-02 03:57:19,DE,27,120,"Une chose que vous n'arrêtez pas de dire req, res, express :, mais dans l'ensemble son tutoriel fantastique merci beaucoup pour l'enseignement"
Ugx-9SY0EI6U-F6E-lh4AaABAg,BjoM9oKOAKY,Coding Challenge #24: Perlin Noise Flow Field,@toastyPredicament,UCN7W1qVANvxTthUe4R1_iaQ,Vectors aren't real,Neutral,0,0,2022-02-12 15:45:11,US,27,19,Les vecteurs ne sont pas réels.
UgxZV6ZLEjwGCtyzRTF4AaABAg_aug,Iaz9TqYWUmA,Coding Challenge 144: 2D Black Hole Visualization,AugmentedUser,AugmentedCID,"It's not working since Rs relies on G, c, and M and these values were set randomly.",Negative,0,0,2025-02-02 13:53:42,US,27,83,"Cela ne fonctionne pas puisque Rs compte sur G, c et M et que ces valeurs ont été fixées au hasard."
UgyiR5d76bTJRqBiCSJ4AaABAg,_HnYWN89wGk,The odds of this happening 😂,@nicholarichardson9605,UCsmhxrZxAfv2KjlPDhP1NOA,"I remember this. Several people got in major trouble, as there was supposed to be message to keep the track clear and it never got sent.",Negative,0,0,2025-01-09 22:27:13,US,26,136,"Plusieurs personnes ont eu des problèmes majeurs, car il était censé y avoir un message pour garder la piste dégagée et il n'a jamais été envoyé."
UgxN45uTO958FpFNxbh4AaABAg,reu7KxkCkHk,Betting ALL of my winnings! #Gambling #Betting #Casino,@bryantspeedcustoms9795,UCHVarzWNG3twhO8_Alx4hwA,Loved this series! Would have liked to see baccarat as your finale tho!,Neutral,3,0,2025-01-06 21:12:54,IE,20,71,J'adore cette série ! J'aurais aimé voir Baccarat comme votre finale tho !
Ugwx7VVClbHJVJF0-1V4AaABAg,KUy8LXu5eP8,Ukraine Invasion: An analysis of Russian troops on the ground,@downundergarage6968,UC9lBXXVk15cEqpc65sdkwlw,I think that the arrow is pointing out and towards the Odessa..,Neutral,0,0,2022-03-02 05:01:07,GB,25,63,Je pense que la flèche est pointée et vers l'Odessa..
Ugx5EErySXBobugWkKF4AaABAg,HX0OD_orM3U,A5 Wagyu in Maple Syrup from @FoodDudesCook,@itsvenage,UCd-6SV3NhcysFGWRIt21u4A,remember guys you can't use the B word but you can use the C word😄,Neutral,14,0,2025-01-05 16:50:03,AU,26,66,Rappelez-vous les gars vous ne pouvez pas utiliser le mot B mais vous pouvez utiliser le mot C
UgwAB2Geig5jExQhDgR4AaABAg,k8SXsT5TLxQ,#23 Python Tutorial for Beginners | Printing Patterns in Python,@englishwithshamim7676,UC_RArBZ1Brp9Qr4vjdnMCQQ,"Navin, you saved me. I owe you, sir. You don't know that you are my guide.",Positive,42,1,2019-06-12 12:13:01,IN,27,74,"Navin, vous m'avez sauvé, je vous suis redevable, vous ne savez pas que vous êtes mon guide."
Ugw8ndRLcI7xeW4UjqF4AaABAg_aug,TPZslZel6sc,Is DSA using python not preferred in FANG ?,AugmentedUser,AugmentedCID,I intend to learn HTML.,Neutral,0,0,2025-02-05 03:44:34,IN,27,23,J'ai l'intention d'apprendre le HTML.
UgymUzCODpG-iPazJfZ4AaABAg,jnCZRmVhIdA,Panic Across Los Angeles as More Wildfires Force Mass Evacuations,@mikewang4993,UC4PbqntazHD8iSS4Tw6qp1g,"America is not a blessed land, it is hell.",Negative,73,16,2025-01-09 14:30:31,GB,25,42,"L'Amérique n'est pas une terre bénie, c'est l'enfer."
UgzvAy4ITNNjSgR6Mkx4AaABAg_aug,iyh5ZUJw7r8,SEMRush Keyword Research: How to use SEMRush for Keyword Research - Fully Explained,AugmentedUser,AugmentedCID,"If anyone needs a Semrush account for one month, I'm offering it for 1000 rupees. My company sells SEO tools.",Negative,0,0,2025-02-02 14:00:06,IN,27,109,"Si quelqu'un a besoin d'un compte Semrush pendant un mois, je l'offre pour 1000 roupies."
